-124.67021337293642,-2.1782459773672636,0.17553939050401646
-76.39365430101658,1.6384455064019665,-0.8712733345302653,1.319596177875811,1.5020624467602899,0.7701515294725132,-1.2682847465077995
-85.17903418687752,-1.291711584102934,0.9826164365403709,1.9285532411257973
-44.43852104124307,0.6244764446402908,-0.65793092974849,-1.0231974556517205,0.15079032987903
-89.05891614632608,-0.4966240483954548,0.43363663992818685,-0.3257320951566606
-91.03370321569035,1.011042389808015,-4.888795532324208,-1.0401232234665843
-64.45527729531659,1.6371180961262637,0.13938350661350335,-3.5292658420459357,-0.42136156813000814,-2.8718366304829455
-26.966056748244135,0.5355210886272098
-87.77250281637295,0.1525454117230397,-0.46553965412045645,-2.031527730314694,1.3188873748800867,-0.9156710848974242,-0.6534235372367414
-36.38680969952895,1.1428558967664986,0.6161967618594374
-62.763100136276414,0.25137909904822064,0.9806656360246053,-0.26156229867501185,1.0742365875887747,1.0869537120973098,-0.31353401224233507
-67.56614507109526,-0.05066595097651749
-135.81510580136154,-2.745080636710564,0.3117117060305903,-0.5766393053566833,0.4089477019712798
-79.46437307127651,-0.31819758554625305
-94.23448907286244,-0.4667302820902812,-2.9068138373444428,-1.8517604581083589,1.3113091530592431
-134.2471662607593,-2.8510252488799765
-31.411622730463577,1.2428318372860578,0.5189924153270408
-65.33240553166992,-0.013593643046150418,-0.8120315004089839,-0.20207269707203132
-79.70130103937942,-0.5546335740933385,1.3223720104145467
-58.71245201123359,0.0499017257401761,0.9530438288844757
-61.639105308086016,-0.11724306423845023,-2.1964750317736432,-0.42297315979098016
-91.24957240527583,-0.3462436882237495,-0.09029351607509531,-0.9924082740737488
-43.46419779506591,0.3396582587294248,-0.22036433309973738
-69.5866603385372,1.3044518412055788,1.8910966983791013,-0.16475974300147414
-48.6085266307859,0.2645746204749101
-106.90006859419016,-2.4319166019381386,1.0514891839864968,2.8238171607656897,0.2168636404207432
-91.22420257059868,-0.8263637913200281,-3.0458401173941465,-0.585085613329755,-1.8266228352098688
-118.97284228670495,4.241839314582718,-0.3743010818093607,-1.4358459359573874,-0.1502531209783231
-19.143403860193377,1.0013200690779116,-0.24048968147127708,1.1783006321761074,-0.12379282466209614,-0.4777667570977923,0.19410271046310454
-58.740368475859704,0.9820765046101463,1.3707250550093628,-3.515732294542644,-2.048713533397299
-91.04713533400098,-0.6484039471401875
-85.33455141153452,-0.2575837678614721,0.9595729691490451,0.11215309763941093,-0.14612958648470964,-2.1418520300484616
-85.02108018404803,-0.4669773370454709
-68.3295709184392,1.9736035255435231,0.45094542638227475,0.43752740202544455
-91.56935225091313,-0.8254760846911859,2.3540239592389254,1.691782524528832
-56.14780176720633,-0.22232165629176595,1.0029437010794415,2.4191868287863145,-1.3104731144729487
-32.29148329849622,1.4032458563954018,0.5556709362039924
-135.2713968258929,-1.449465641828869,0.8042913917910024,-5.140982642531193,1.7175682528762066
-10.414799091379553,0.8990127679026634
-109.44650330686856,-1.3650971179430522,0.6376262052661378
-69.00941414363795,0.4767454043390772,-2.9609627079218335,-0.04281152644214328,-0.0667355743914434
-125.65200576245252,-2.634328910912914,0.4491830311985524,1.2385205412952944,0.7650051300205947
-94.6886878879054,0.8595642547028255,-4.767395227030357,0.9527824573493714,-0.6946533214346351
-82.87142304582758,-0.4466145449296206,-0.5546525459683003
-89.07248478076228,-0.6237303785064513,-0.3918641214320371,0.04401814734474516
-45.88222017869084,1.7117745387403365,0.8804011463930537,-1.385830455337265,-0.7664194791317874
-88.35327091680524,-0.5645611465537423
-88.78332845793737,2.522248748487937
-10.322549854773879,1.0862128791549126
-74.81198851384953,-0.30306887536368476,0.7687848972391735
-32.87204731384514,0.5178617458195723,0.13423235338158696,-1.1898758992316454,-0.4646973219017367,2.5535479092860647
-65.36739593010347,-0.007866940385321973
-46.51680202243917,0.293123471989419
-63.415451995376124,0.350705735065685,-0.9061877315438416,-1.2438264692138128
-69.78268271587426,2.0400652054913073
-28.8073897568891,0.6634746020991678,0.31501208255058777
-96.01597470784273,-1.1959505410044107,2.091073888788106
-88.93602074841432,-0.4042414780416719,-1.9046638950835677,-1.3312755295827348,0.17651871123401255
-76.32440180585836,-0.328316714624821,1.0553522528701726,-0.06332778136447782,-0.6510267397502121
-99.50864075245406,0.26833874280487,4.039811292104525,-0.12459044528141788
-65.40281367279186,0.09781657623989837,1.4352407195095696
-60.80458204001951,0.3380645684152033,0.06304656776320841,-0.8534970467638399,2.3463788347724006
-43.22868563543717,0.4410170912081279,-1.5753073376295268,0.3875410288571277
-60.27776838220826,0.6135869856529366,1.3975592186713703
-72.87411824031797,0.06363522177945037,1.9926159481090686
-96.41380397333226,2.7743651170268677
-144.2673187748998,-3.670270419650359,0.5289737436236097
-130.2304438806961,-3.004530224889624,-0.8962043778503995,0.006224597458161788,2.238405214404213,2.5028643168430267
-53.242442774486726,1.8697828424381302,-0.6431571822326593,-0.12564977302395836,1.1914477266122077
-93.08485961040243,-0.49166355834705244,-0.8682304737433091,-1.3356069382415343,-1.3806125190284,-0.3420761607093282
-57.48934667085457,0.09322182729924812,0.9669558374818966,-0.25910465187393045
-108.9769265968955,-1.364023149176298,-0.3669112431610262
-47.327557202073514,0.282171649987219
-107.15851500860092,-1.0187903830302028,-0.5591280666176992,-1.3498616200394944,0.13682987237760844,0.8740568632058036
-32.27159947301381,0.26646697925434226,-0.5060027918742689,1.7829800938643399
-75.87883975396639,-0.49187012483933,1.5426919001619959,0.042973611576769016
-2.8597325491092516,0.9456999338140637,-0.3072321609307652,-0.4236279192814207
-93.50278024791503,-0.7865741009088503,-0.6630543332666757
-126.5790472215364,-2.31207082169156,-0.05194614149166337
-75.07900739036162,2.15180687483741,-0.022632612460409516
-72.79062742255364,1.364086713994315,2.231884162655732,0.3775527729781729
-62.478634675669106,0.5226141391496523,-1.30485757647504,0.17924621762533868,-2.902409606425936
-24.213810556880183,0.7290994411226467,0.2743731515985034,-0.7819045817123842,-1.2335457303474266
1.2657366259334926,0.9034599311712237,-0.38739220393950713,0.2993001906468119
-116.65661594245805,-0.719003115291097,-1.6868926125317574,-5.052858928925728,-2.48786007589122
-123.63175275246707,-2.1217694267326044
-87.15646763800522,-0.4795929258742638,-0.6603644389001474,-0.2912181478643554
-90.90883707132605,2.5886195135815204
-52.88901419059078,2.0649334282548355,-0.9179563175135319,-2.5620434002871337,2.104939742038985,-0.17057365491911636
-137.40098486331365,-2.705374561415755,0.06928784349318419,-1.201785728744077
-65.9926775990322,1.9640712471265735
-58.642387919381044,0.11202156079991443
-4.804223928214929,1.128531479242443,-0.28485883998460054
-54.26215899324375,0.18209588389878528
-122.61369240685973,-2.307492140178271,-1.6571600542196105
-134.6250918103175,-2.634798978331482,0.2976277584288164,-0.7247347262447633,-0.10594785070573184
-93.56907182158449,0.16679323991857198,3.2145234827455478,1.3155865733694212,0.9866125951289885
-67.68841423298673,1.0359900552657588,-3.046648192520648,-0.2290213797844139
