-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.6628193522205427,0.9402217731826384,0.6472812360751101
-9.536919812123235,-0.6628193522205427,0.9402217731826384,0.6472812360751101
-9.536919812123235,-0.6628193522205427,0.9402217731826384,0.6472812360751101
-9.536919812123235,-0.6628193522205427,0.9402217731826384,0.6472812360751101
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
-9.536919812123235,-0.28500108658383244
