-45.99266404980762,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2
-44.60341105959291,1,2,0,2,0,1,1,2,2,0,1,1,2,2,2,2
-44.175751185674486,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2
-43.33798148930523,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2
-43.009186580431724,2,2,1,1,0,1,2,2,1,1,2,1,2,1,2,2
-44.443138506546454,2,2,2,2,0,1,2,2,2,2,2,1,2,2,2,1
-43.586239152904035,1,2,2,2,2,1,1,2,2,1,2,1,1,2,2,2
-44.507669799404724,2,2,0,1,0,1,2,1,2,0,0,1,2,2,1,0
-44.413390866036394,2,1,2,2,2,1,2,2,2,0,1,1,1,2,2,2
-43.38803273791746,1,0,1,2,0,1,2,2,0,2,2,1,2,2,2,2
-43.95325150921588,1,1,2,2,2,1,2,0,2,2,1,1,2,2,2,2
-45.32820179559877,1,2,2,2,0,1,2,1,2,2,1,1,2,1,1,2
-44.05290406690445,1,1,0,2,2,1,2,2,2,2,1,1,2,2,2,0
-43.94436894260765,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,0
-46.41069455573221,1,1,0,2,0,1,2,2,2,2,1,2,2,2,2,2
-43.58560762489682,1,2,2,2,2,1,2,2,0,2,0,1,2,2,2,2
-43.40062495980419,1,2,2,1,2,1,2,0,1,2,2,1,2,2,2,2
-43.753417203339275,1,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2
-43.26862468442149,2,2,2,0,0,1,2,2,2,2,2,1,2,1,2,0
-45.91526471514981,1,2,2,0,1,1,1,2,2,1,1,1,2,0,1,2
-42.91650435780691,1,2,2,1,1,1,1,2,0,2,2,1,2,2,2,2
-43.9762596407326,2,1,0,2,2,1,2,2,2,2,2,1,0,2,2,2
-45.341729524819314,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2
-43.57771874274359,0,1,2,1,2,1,2,0,1,2,2,1,1,2,2,2
-43.469476754052096,1,2,2,2,2,1,1,1,2,2,1,1,1,1,0,2
-43.400819334539065,2,1,2,2,2,1,2,2,0,2,2,1,2,2,2,2
-42.743076178547135,2,2,1,2,2,1,1,0,0,2,1,1,2,2,2,2
-43.647185956782195,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2
-46.06612803977098,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1
-43.47219708206128,0,1,2,2,2,2,2,2,2,2,2,1,0,1,0,2
-42.72721684820527,2,2,1,2,0,1,1,2,2,2,0,1,0,2,2,2
-43.380397856804834,1,2,2,0,0,1,1,0,2,2,2,1,2,2,2,2
-43.06217263439596,2,2,2,2,2,1,1,2,2,2,2,1,0,1,0,1
-43.96066310411164,1,0,0,2,2,1,1,2,1,2,0,1,2,1,2,2
-44.03898068055343,2,2,2,2,2,1,2,1,1,2,2,1,2,1,2,2
-42.083429714637965,1,1,1,2,0,1,1,0,2,2,2,1,2,2,2,0
-43.72638955199608,1,0,2,2,0,1,1,2,2,2,0,1,2,0,2,2
-44.66290240769865,1,1,1,2,2,1,2,1,1,0,1,1,2,2,2,2
-44.19902347564028,2,1,2,2,2,1,2,2,1,2,1,1,2,1,2,2
-44.35214352520619,0,2,2,0,2,1,2,2,2,2,1,1,0,2,2,2
-44.37664807025262,2,1,0,2,0,1,2,0,2,2,1,1,0,2,2,2
-44.614371237927514,1,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2
-44.76597415550585,1,1,0,1,0,1,1,0,1,1,1,1,2,0,1,0
-45.03694506110242,1,2,1,2,0,1,2,2,2,0,1,1,2,2,1,2
-43.94100576643269,2,1,0,2,0,1,2,2,2,2,2,1,0,1,2,2
-43.5896441789529,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2
-44.726475607862454,2,2,2,2,2,1,1,2,2,0,1,1,2,2,1,2
-44.13108912902541,2,2,2,0,1,1,1,2,2,2,2,1,1,2,2,2
-45.26637993068264,2,2,2,2,0,1,1,2,2,1,1,2,2,2,2,2
-44.52718866499652,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2
-44.30499099062378,1,1,2,2,1,1,1,2,1,2,1,1,2,0,2,0
-44.45458674110781,2,2,2,0,1,1,1,1,2,2,2,1,1,2,2,2
-43.634124283989145,1,2,2,2,1,1,1,2,0,2,1,1,2,2,2,2
-43.33798148930523,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2
-44.14188165509316,1,2,1,2,1,1,2,1,2,2,2,1,1,2,2,2
-45.78708370757611,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1
-45.091957531738515,1,2,1,0,2,2,2,2,1,0,0,1,2,2,2,2
-43.68152744907478,2,2,2,0,2,1,1,2,2,0,2,1,0,1,1,0
-43.69355422779972,0,1,2,2,0,1,1,2,2,2,1,1,2,2,2,2
-44.06503273071339,2,2,2,2,1,1,2,2,1,2,0,1,2,1,2,2
-45.359754279405976,2,2,2,2,0,1,2,1,2,2,0,1,2,0,1,2
-43.097976561225565,2,1,1,2,2,1,2,2,2,2,2,1,0,2,2,2
-43.25513553571278,1,2,2,1,0,1,2,2,2,2,2,1,2,2,2,2
-43.68369150398833,2,2,1,0,2,1,2,2,2,2,2,1,2,2,2,2
-44.84933770423046,1,1,1,2,0,1,2,2,2,1,2,1,2,0,1,2
-43.99120373335803,1,2,2,1,2,1,1,1,2,2,2,1,0,2,1,2
-44.55786752046983,2,2,0,2,2,1,2,2,2,2,1,1,0,2,2,2
-43.4638972555837,1,1,1,2,2,2,2,2,2,0,0,1,2,2,0,2
-44.71001681234367,1,2,2,2,0,1,1,2,2,0,1,1,1,0,2,2
-44.24718705737896,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2
-43.69342422011589,1,2,2,2,1,1,1,2,0,2,2,1,2,0,2,2
-44.443071809647584,1,2,2,2,0,1,2,2,2,2,1,1,2,2,0,1
-43.74363807025488,1,2,1,1,0,1,1,2,1,2,2,1,2,2,2,1
-44.07932706944891,1,2,2,2,1,1,2,0,1,2,2,1,2,2,2,2
-44.23479220584399,1,1,1,2,2,1,2,2,2,0,1,1,1,2,2,2
-44.55792575952375,0,1,2,2,2,1,2,1,2,0,1,1,1,2,2,2
-43.31609440380998,1,1,2,2,2,1,1,2,0,2,0,1,2,2,2,2
-43.586239152904035,1,2,2,2,2,1,1,2,2,1,2,1,1,2,2,2
-44.59311617243293,0,1,2,2,2,1,1,2,0,2,2,2,0,2,2,2
-44.326990322008,1,1,2,2,0,1,2,2,0,1,1,1,1,2,2,2
-44.70635487248563,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2
-44.01590613746856,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2
-43.0597338231714,2,0,1,1,2,1,2,2,0,2,1,1,2,2,2,2
-43.61473445919877,2,1,2,2,0,1,2,2,2,1,2,1,2,2,2,2
-43.48875971936301,1,2,2,1,2,1,2,2,2,2,1,1,2,1,2,2
-44.88457658188466,2,2,2,0,2,1,2,2,2,2,2,1,2,2,2,1
-43.185486449488714,1,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2
-44.70975620636387,1,2,2,2,2,1,2,0,1,2,1,1,0,0,2,2
-44.19272185851357,1,2,2,2,0,1,2,2,2,1,1,1,0,2,2,2
-42.938350178587534,1,1,2,2,2,1,2,2,2,0,0,1,2,2,2,0
-44.680573027506746,0,1,0,1,0,1,2,2,2,2,1,1,0,0,2,2
-44.986917451005795,2,1,1,2,2,1,2,2,2,2,1,2,2,0,0,2
-43.57832556289094,1,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2
-43.66980679701773,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,0
-42.59538619054655,1,2,2,2,2,1,2,1,2,2,2,1,2,2,0,0
-46.30450828451644,1,1,2,0,1,1,1,2,2,0,2,2,1,2,2,2
-44.16661497601617,2,0,1,0,1,1,2,2,2,2,0,1,2,2,2,2
-44.39662839559195,1,2,2,2,0,1,2,2,2,0,1,1,2,2,2,2
-43.71548489842593,2,2,2,2,0,1,2,2,2,2,2,1,1,1,2,2
-42.748823042719145,1,2,2,2,1,1,1,2,2,1,2,1,2,2,2,0
-42.677082577976755,2,0,2,2,2,1,1,2,2,2,0,1,2,2,2,0
-43.551215626919884,1,2,2,2,2,1,1,2,2,2,1,1,2,0,0,2
-44.05506725008093,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2
-46.63652199962474,1,2,2,2,0,1,2,2,2,2,0,2,1,2,2,1
-43.18481174485848,1,2,2,1,1,1,1,2,2,1,0,1,2,2,1,0
-43.482891294199696,0,1,2,0,1,1,1,2,1,2,2,1,2,2,2,0
-43.669474056613126,2,2,2,2,2,1,2,2,2,0,0,1,1,2,2,2
-43.246704436746704,1,2,2,2,0,1,1,2,2,2,2,1,2,2,2,2
-44.22352590297252,2,2,2,0,2,1,1,2,1,2,2,1,1,0,2,0
-43.3216664566572,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2
-44.64328356826111,2,1,2,2,2,2,2,0,1,2,2,1,0,2,2,2
-42.6250718404453,1,2,2,2,2,1,1,1,2,2,2,1,0,1,0,2
-44.690109954095625,1,2,2,0,1,1,2,2,1,2,1,1,2,2,2,0
-45.819780811857086,0,1,2,0,1,1,0,1,2,2,0,1,1,2,1,2
-43.23330640624556,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2
-42.43031994878972,1,2,2,1,0,1,1,0,2,2,2,1,2,2,2,2
-43.830911100811065,1,2,2,2,1,1,2,2,2,2,0,1,2,2,2,2
-43.80003913395321,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2
-43.77924605396947,1,2,2,2,0,1,1,2,2,2,1,1,2,2,2,2
-45.63132749554193,1,1,2,2,1,1,2,2,2,2,0,1,2,1,1,1
-42.73819514674159,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,0
-43.13727311065808,2,1,1,1,0,1,2,2,1,2,1,1,2,2,2,0
-45.116419966964216,1,2,2,0,2,1,2,1,2,0,1,1,2,2,2,2
