-58.42802903127477,0,1,2,2,0,0,1,0,1,2,2,2,0,1,2,1
-49.95302903127477,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,0
-47.82302903127477,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2
-50.85302903127477,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2
-51.80302903127477,0,1,2,1,2,2,2,2,2,2,1,2,2,0,2,2
-47.05302903127477,1,0,2,2,2,2,2,2,2,2,2,1,2,0,1,2
-61.15302903127477,1,2,0,1,2,0,1,2,2,2,2,0,2,2,2,2
-50.258029031274766,1,0,2,2,1,2,1,2,2,0,1,2,1,2,2,2
-47.203029031274774,2,2,2,2,2,2,2,0,2,2,0,1,1,2,1,2
-47.17302903127477,2,0,1,2,2,2,2,0,2,1,0,1,1,2,2,2
-51.45302903127477,2,2,2,2,2,2,2,0,1,2,2,2,2,2,1,0
-44.90302903127477,1,2,2,2,2,2,2,2,1,2,0,1,2,2,2,2
-56.54802903127477,0,2,0,1,1,2,0,2,1,1,2,2,0,2,2,0
-59.47802903127478,1,2,0,1,1,2,2,2,2,2,2,0,1,2,2,1
-54.448029031274764,0,2,2,2,1,2,2,2,0,1,2,2,2,0,1,2
-52.05302903127478,1,2,0,2,2,2,2,0,2,2,2,2,1,2,1,0
-52.82302903127477,2,1,2,2,2,2,2,0,1,1,2,2,2,0,1,2
-46.12802903127477,2,0,1,0,0,1,0,2,2,2,2,1,0,2,2,1
-55.75802903127477,2,2,1,2,1,0,1,0,0,0,1,2,1,2,2,2
-55.12302903127477,0,2,2,2,2,0,1,2,2,1,2,2,2,2,2,2
-45.80302903127477,1,2,1,2,2,1,1,0,2,2,1,2,0,1,1,2
-52.57802903127477,2,2,1,1,0,2,2,2,1,2,0,2,2,2,0,1
-49.47802903127477,0,2,0,2,1,1,2,2,0,2,2,2,2,2,1,0
-43.828029031274774,0,2,0,1,1,1,1,0,1,2,0,1,1,2,2,2
-47.42802903127477,2,1,2,0,1,2,2,2,2,2,0,1,0,1,0,1
-51.453029031274774,2,0,1,1,2,2,2,2,0,2,2,2,2,2,2,2
-57.22302903127478,2,2,1,1,2,2,2,2,1,1,2,0,0,2,2,0
-46.20802903127477,1,2,2,0,0,2,2,0,1,0,1,1,2,2,2,2
-50.30302903127477,1,0,2,2,2,2,2,2,2,2,1,2,2,2,2,2
-38.798029031274766,2,1,2,2,1,1,1,2,1,1,1,1,1,2,2,0
-58.75302903127477,2,1,0,1,2,2,2,2,2,2,2,0,2,2,2,1
-46.70802903127477,1,0,1,1,1,2,2,2,1,0,2,1,2,2,2,2
-50.85302903127477,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1
-52.47302903127477,2,0,2,2,2,0,1,2,0,1,0,1,2,2,1,2
-51.62302903127477,0,2,2,2,2,2,2,2,0,1,2,2,2,2,2,2
-44.55302903127477,2,0,2,2,2,2,2,1,2,2,2,1,2,2,0,0
-53.20302903127477,0,2,2,2,2,2,2,2,1,2,0,2,2,2,0,1
-59.783029031274765,0,1,2,2,2,0,0,2,0,0,2,2,2,1,2,2
-59.85302903127477,2,2,0,2,2,2,0,2,2,2,2,0,1,2,2,2
-55.02302903127477,2,2,2,2,2,0,1,1,0,1,2,2,0,1,0,2
-54.63302903127477,1,2,2,2,2,0,2,2,1,0,1,2,2,2,0,0
-50.85302903127477,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2
-52.753029031274764,1,1,0,2,2,2,2,0,2,2,2,2,2,0,1,2
-56.15302903127478,2,2,2,2,2,2,1,2,2,2,2,0,1,2,1,2
-56.953029031274774,2,0,1,2,2,0,2,2,2,2,2,2,2,2,0,1
-51.97802903127477,1,2,0,0,1,2,1,2,2,2,2,2,2,0,1,2
-62.09802903127476,1,2,2,0,1,2,2,2,1,1,0,0,2,0,1,1
-52.30302903127477,0,2,2,2,2,2,2,0,1,2,0,2,2,2,2,0
-46.53302903127477,0,1,1,0,2,1,1,0,1,0,1,2,2,2,2,2
-60.453029031274774,1,2,2,2,2,0,1,2,2,2,2,0,2,2,0,1
-53.978029031274765,0,2,2,1,1,2,2,0,1,2,2,2,1,0,2,2
-44.82802903127477,1,2,2,2,1,2,2,2,2,2,1,1,2,0,2,2
-50.54802903127477,1,2,2,0,1,2,2,2,2,1,2,2,0,2,2,0
-63.15302903127478,2,2,2,2,2,0,2,2,2,2,2,0,1,2,2,1
-48.428029031274775,2,2,2,0,0,1,2,1,1,2,2,2,0,2,0,1
-50.803029031274775,0,1,1,2,2,2,1,2,1,2,1,2,2,2,1,2
-61.703029031274774,2,2,2,1,2,0,2,2,2,2,1,0,1,2,0,2
-52.35302903127477,1,2,2,1,2,2,0,1,0,2,2,2,2,2,2,0
-55.908029031274765,2,2,2,1,1,2,1,1,2,0,2,0,2,2,0,2
-53.928029031274775,2,1,2,2,1,2,2,1,2,2,0,2,2,2,1,1
-48.658029031274765,1,0,2,2,0,1,2,0,2,0,2,2,2,1,0,1
-54.15302903127477,1,1,2,2,2,1,2,2,1,2,2,0,2,2,1,1
-58.133029031274766,2,2,2,0,2,2,2,0,1,0,1,0,2,2,2,2
-48.183029031274764,0,1,0,1,2,2,2,1,1,0,2,1,2,2,2,2
-59.37802903127477,1,2,2,0,1,2,2,0,1,2,2,0,1,2,2,1
-54.803029031274775,1,2,2,2,2,2,1,2,1,2,1,0,1,2,2,2
-46.62302903127477,0,2,2,1,2,2,2,2,0,1,2,1,2,2,2,2
-49.02802903127478,0,2,2,1,0,1,2,2,0,2,2,2,1,2,0,1
-57.29802903127476,2,0,2,2,1,2,0,1,0,1,1,2,2,0,1,2
-50.15302903127477,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2
-51.033029031274765,1,1,1,2,2,2,2,1,2,0,1,2,2,2,2,1
-64.54802903127477,0,0,1,0,1,2,0,2,2,1,2,0,2,0,1,2
-44.503029031274764,0,1,1,1,2,2,2,2,2,2,1,1,2,1,0,0
-55.228029031274765,0,1,1,0,1,2,2,2,2,2,1,2,0,1,1,1
-53.65302903127476,2,1,2,2,2,2,0,1,2,2,2,2,2,1,2,1
-57.25302903127478,1,2,2,0,2,2,2,2,2,2,2,0,1,2,0,1
-53.828029031274774,2,1,1,1,0,2,0,1,0,2,2,2,1,0,2,0
-49.72302903127477,2,2,2,2,2,2,2,2,0,1,2,2,2,2,0,2
-53.15302903127477,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,1
-46.80802903127477,0,2,1,2,1,2,2,0,2,0,2,1,2,2,2,2
-45.323029031274764,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,0
-50.178029031274775,2,2,2,2,1,2,1,0,1,2,2,2,0,2,2,2
-55.35302903127477,0,2,2,2,2,0,1,0,2,2,2,2,2,2,2,2
-53.87802903127477,2,2,2,2,1,2,0,2,2,2,2,2,2,2,1,2
-57.05302903127478,2,0,2,2,2,2,1,0,1,2,2,0,1,2,2,2
-45.048029031274766,0,2,2,1,0,1,2,2,1,1,0,1,2,2,1,2
-41.47302903127477,2,2,1,2,2,1,2,2,2,1,0,1,2,2,0,1
-57.12302903127477,1,2,1,2,2,0,0,2,2,1,2,2,1,1,0,2
-53.058029031274764,1,0,2,0,1,2,2,0,1,0,1,2,2,2,2,2
-45.173029031274766,0,2,1,2,2,2,1,1,0,1,1,1,1,2,2,2
-53.053029031274775,1,0,0,2,2,2,2,2,1,2,2,2,1,0,2,2
-49.228029031274765,0,1,2,0,1,2,2,2,2,2,0,1,2,0,1,2
-57.15302903127478,1,2,2,1,2,2,2,2,1,2,2,0,0,2,2,2
-64.75302903127478,2,0,1,1,2,0,2,2,2,2,2,0,1,2,2,1
-41.948029031274764,0,1,0,1,0,1,1,2,2,1,0,1,2,2,2,0
-45.62802903127477,1,2,1,2,0,1,2,2,2,2,2,2,0,1,2,2
-57.15302903127478,0,2,2,2,2,0,2,0,2,2,2,2,1,2,2,2
-52.90302903127477,1,2,2,2,2,0,2,2,2,2,0,1,2,2,1,1
-50.65302903127476,2,2,2,2,2,2,2,0,1,2,2,2,2,1,2,2
-44.573029031274764,2,2,2,2,2,2,1,1,0,1,0,1,2,2,2,2
-47.52802903127477,1,1,0,1,0,2,2,1,2,2,2,1,1,2,2,1
-51.828029031274774,0,1,2,1,0,2,2,2,2,2,2,2,0,1,2,0
-45.78302903127477,0,1,2,2,2,2,2,2,2,0,2,1,0,2,2,0
-54.00302903127478,2,2,2,2,2,0,2,0,1,2,0,1,1,0,1,2
-50.95302903127477,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
-53.453029031274774,2,0,1,2,2,2,2,2,2,2,2,2,2,2,1,1
-54.19802903127477,0,2,0,0,0,2,2,2,0,1,2,2,0,1,0,2
-60.20302903127477,0,2,2,2,2,2,0,1,2,2,1,0,2,2,2,2
-53.15802903127477,2,1,0,1,0,1,0,0,1,0,2,2,0,2,2,1
-53.678029031274775,0,1,0,2,1,2,2,2,2,2,2,2,2,2,2,1
-55.00802903127477,1,2,0,2,0,2,0,2,1,0,1,2,0,2,2,2
-48.103029031274765,0,2,2,2,2,1,2,2,2,2,1,2,2,0,1,0
-56.57302903127477,0,2,2,2,2,0,1,2,1,1,0,2,2,2,2,2
-56.17802903127477,1,2,2,2,1,0,1,1,2,2,2,2,2,0,2,1
-45.83302903127476,0,2,1,1,2,1,0,1,2,0,0,1,2,0,2,0
-51.15302903127478,2,2,1,2,2,1,1,1,2,2,2,0,1,0,2,2
-55.40302903127477,2,2,0,2,2,2,2,1,1,2,0,2,2,2,1,1
-51.133029031274766,0,2,2,0,2,2,1,2,1,0,1,2,2,1,2,2
-51.25302903127478,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0
-48.87302903127477,0,2,2,1,2,2,2,0,1,1,0,1,0,2,2,2
-46.84802903127477,1,1,2,2,1,1,2,2,2,1,2,2,1,2,1,2
-48.47802903127477,1,2,2,0,1,0,1,2,2,2,2,1,2,2,2,2
-52.558029031274764,1,0,2,0,1,2,2,0,1,0,1,2,2,2,0,2
-51.07802903127477,1,1,0,1,0,1,2,2,2,2,0,2,2,0,1,1
-50.72302903127477,1,2,2,2,2,2,2,0,1,1,2,2,1,2,2,2
-43.853029031274765,1,1,2,2,2,1,1,2,2,2,2,2,2,1,0,1
-56.58302903127477,0,2,2,1,2,2,0,1,2,0,2,2,1,2,1,2
-65.82302903127476,2,2,2,2,2,0,2,1,1,1,2,0,2,1,1,1
-59.92302903127477,0,2,0,2,2,2,1,2,2,1,2,0,1,0,1,2
-58.40302903127477,1,2,2,1,2,2,2,2,2,2,0,0,1,1,0,1
-50.953029031274774,0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
-54.75802903127476,0,2,2,1,1,2,2,2,2,0,1,2,2,0,1,2
-53.453029031274774,2,0,1,2,2,0,2,2,1,2,2,1,0,0,0,1
-54.35302903127477,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0
-51.63302903127477,0,1,2,1,2,2,2,2,2,0,1,2,2,2,2,2
-39.98302903127477,0,1,2,2,2,1,1,1,2,0,2,1,2,2,2,2
-57.92302903127477,2,2,2,2,2,0,2,1,0,1,2,2,1,2,2,1
-49.578029031274774,2,1,2,0,1,2,2,2,2,2,2,2,2,2,2,0
-46.053029031274775,2,2,0,2,2,1,2,2,2,2,2,2,2,2,2,2
-51.15302903127478,0,1,1,2,2,2,2,2,2,2,2,2,0,1,2,2
-64.43302903127477,1,0,1,1,2,0,1,2,0,0,1,0,0,2,2,1
-51.25302903127477,0,2,2,0,2,2,2,2,2,2,2,2,1,1,0,2
-49.69802903127477,0,0,1,2,0,1,2,2,1,1,2,2,2,2,0,1
-53.253029031274764,0,2,2,2,2,0,0,2,2,2,2,1,2,2,2,2
-45.37802903127477,1,1,2,2,0,1,2,1,2,2,1,2,1,2,2,2
-50.32302903127477,2,2,0,1,2,0,1,1,2,1,2,1,2,2,2,2
