-43.532535534814784,2,2,1,2,2,2,1,1,0,1,0,1,1,0,2,2,2
-43.532535534814784,2,2,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2
-43.532535534814784,2,2,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2
-43.532535534814784,2,2,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2
-43.532535534814784,2,2,1,2,2,2,1,1,1,2,2,2,1,2,2,2,0
-43.532535534814784,2,2,1,2,2,2,1,1,1,2,2,2,1,2,2,1,0
-43.532535534814784,2,2,1,2,2,2,1,1,1,2,2,2,1,2,2,1,0
-43.532535534814784,2,2,1,2,2,2,1,1,2,1,1,1,1,2,2,2,2
-43.532535534814784,2,2,1,2,2,2,1,1,2,1,1,1,1,2,1,2,2
-43.532535534814784,2,2,1,2,2,2,1,1,2,1,1,1,1,2,2,2,2
