-48.083029031274776,0,1,0,2,2,2,2,0,2,0,2,1,0,2,2,2
-52.45302903127477,2,2,2,2,2,2,0,1,2,2,2,2,2,1,2,2
-57.77802903127478,2,2,2,0,1,2,2,0,1,2,2,0,1,2,0,2
-49.00302903127477,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
-60.22302903127477,2,2,1,1,2,2,0,1,0,1,2,0,1,2,2,2
-43.85302903127477,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
-48.20302903127477,0,1,2,2,2,2,2,2,2,2,0,1,2,0,1,2
-45.853029031274765,2,2,2,2,2,2,2,0,1,2,2,1,0,1,2,2
-46.228029031274765,2,2,2,2,1,2,2,2,2,2,0,1,0,1,2,2
-43.85302903127477,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2
-57.77802903127477,0,2,2,1,1,0,2,2,2,2,2,2,1,1,2,2
-47.33302903127476,2,2,2,2,2,2,2,2,1,0,1,1,2,0,1,2
-47.97802903127477,1,2,2,0,1,0,1,2,2,2,2,1,2,2,2,0
-50.553029031274775,0,2,1,0,2,2,2,2,2,2,2,2,2,2,2,0
-56.978029031274765,0,2,2,0,1,0,1,1,2,2,2,2,2,0,2,2
-45.133029031274766,1,1,0,2,2,1,1,0,2,0,1,2,2,2,2,2
-63.148029031274774,1,0,1,0,1,0,1,1,1,1,2,0,1,2,2,2
-58.023029031274774,2,2,2,2,2,2,2,2,2,1,2,0,1,2,1,2
-57.97802903127477,0,1,2,2,1,0,2,2,2,2,2,2,2,2,1,2
-44.78302903127477,1,1,1,0,2,2,2,2,2,0,2,1,0,2,2,2
-50.90302903127478,2,0,1,2,2,2,2,0,2,2,1,2,1,2,0,2
-51.50302903127477,0,2,2,2,2,2,2,2,2,2,0,2,1,2,2,0
-53.59802903127476,1,2,2,2,1,2,0,1,2,1,1,2,2,0,2,2
-55.52802903127478,1,2,1,2,1,2,1,2,2,2,0,0,1,2,2,2
-55.95302903127478,2,2,2,2,2,0,1,0,1,2,2,2,2,2,1,2
-50.25302903127477,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
-52.678029031274775,1,2,0,1,1,2,2,2,2,2,2,2,2,2,2,1
-51.853029031274765,1,2,0,2,2,2,2,2,1,2,2,2,2,1,0,1
-53.628029031274764,1,2,2,0,1,1,2,0,1,2,1,0,1,1,2,2
-56.88302903127477,2,2,2,1,2,2,0,1,0,0,2,2,2,2,1,1
-49.453029031274774,2,0,1,2,2,2,2,2,2,2,2,2,2,2,0,0
-39.878029031274764,1,2,2,2,0,1,2,2,2,2,1,1,0,1,2,0
-43.35302903127477,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2
-49.823029031274764,2,1,2,0,2,2,2,2,2,1,2,2,0,1,0,0
-45.698029031274764,0,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2
