-52.64802903127477,1,2,1,2,1,2,0,2,0,1,2,2,2,2,2,2
-59.52802903127477,0,2,1,2,1,2,2,1,2,2,1,0,2,2,1,2
-52.77802903127478,0,2,0,0,1,2,2,2,2,2,2,2,1,2,0,2
-46.59802903127477,1,0,2,2,0,1,1,2,2,1,2,2,2,2,2,1
-55.65302903127477,2,1,2,1,2,0,2,0,2,2,2,2,2,2,2,2
-56.673029031274766,1,2,1,2,2,2,2,2,0,1,1,0,1,1,2,2
-57.35302903127477,0,2,2,2,2,0,2,0,1,2,2,2,2,2,2,2
-48.198029031274764,1,2,2,0,1,1,1,2,0,1,0,2,0,1,2,1
-51.323029031274764,0,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2
-45.55302903127477,2,2,0,1,2,2,2,2,2,2,2,1,2,2,2,2
-55.923029031274766,2,1,0,1,2,0,1,2,2,1,2,2,2,0,2,2
-50.62302903127477,1,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2
-57.078029031274774,0,2,2,2,1,0,2,2,1,2,2,2,1,2,2,0
-49.85802903127476,2,0,1,0,1,1,2,2,0,0,1,2,2,1,1,2
-54.37802903127478,1,2,2,2,0,0,1,2,2,2,0,2,2,2,2,2
-46.65302903127478,2,2,0,2,2,1,2,2,2,2,2,2,1,0,0,2
-47.828029031274774,2,0,1,0,1,2,2,0,2,2,0,1,1,2,2,2
-58.298029031274766,1,2,2,0,1,0,2,2,2,1,0,2,2,2,2,1
-47.09802903127477,0,1,1,2,0,1,2,2,0,1,2,2,2,2,2,2
-51.35302903127477,0,1,2,2,2,2,2,2,0,2,2,2,0,1,2,0
-54.52802903127477,1,0,1,0,1,2,0,2,0,2,0,2,2,2,0,2
-50.92802903127477,1,2,1,1,1,2,1,2,2,2,1,2,1,0,2,1
-58.553029031274775,1,0,1,2,2,2,2,2,1,2,2,0,2,2,2,1
-51.84802903127477,1,2,2,2,1,2,2,2,0,1,2,2,2,2,1,2
-52.75302903127477,1,2,2,2,2,2,2,0,2,2,2,2,2,1,1,1
-51.35302903127477,0,0,1,1,2,2,1,2,1,2,2,2,2,2,2,2
-53.57802903127477,1,2,2,0,0,0,0,2,2,2,0,1,0,2,2,0
-44.428029031274775,1,2,2,2,0,1,2,2,2,2,2,2,2,2,0,2
-44.69802903127477,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2
-47.05302903127477,0,0,1,2,2,2,2,2,1,2,2,1,2,1,2,2
-53.05302903127477,2,2,2,0,2,2,2,0,1,2,2,2,1,0,0,1
-46.87302903127477,1,1,2,2,2,2,2,2,1,1,0,1,0,1,1,0
-55.47802903127477,2,2,2,0,1,0,1,0,1,2,2,2,2,2,2,2
-56.178029031274775,1,2,0,1,1,0,1,2,2,2,2,2,2,2,0,1
-51.82302903127477,1,2,2,2,2,2,0,2,2,1,2,2,2,2,2,2
-53.553029031274775,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1
-52.72302903127477,1,2,2,2,2,2,0,1,0,1,2,2,2,2,2,2
-54.27802903127477,0,0,1,1,1,2,2,1,2,2,2,2,2,2,0,1
-57.908029031274765,0,2,2,2,0,2,2,2,2,0,1,0,2,2,2,0
-45.953029031274774,0,2,2,2,2,1,1,1,0,2,2,2,1,2,2,2
-56.10302903127477,1,2,0,1,2,0,1,1,2,2,1,2,2,2,0,1
-57.65302903127478,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,1
-55.90302903127478,2,1,2,2,2,2,2,2,2,2,1,0,1,2,2,2
-53.62302903127477,2,0,1,2,2,2,2,2,1,1,2,2,2,0,1,2
-48.00302903127477,0,2,0,1,2,2,2,2,2,2,1,1,2,2,1,0
